bgc_id	sample_id	contig_id	Prediction_tool	Product_class	BGC_probability	BGC_complete	BGC_start	BGC_end	BGC_length	CDS_count	backbone_class	gcf_id	dbscan_label
GCF_040821195.1__contig_5	GCF_040821195.1	contig_5	deepBGC		0.5428		10	1408	1398	1	Unknown	GCF_0014	13
GCF_040821195.1__contig_50	GCF_040821195.1	contig_50	deepBGC		0.92067		39	11704	11665	12	RiPP	singleton	-1
GCF_040821195.1__contig_53	GCF_040821195.1	contig_53	deepBGC		0.582		4175	4961	786	1	Unknown	GCF_0001	0
GCF_040821195.1__contig_79	GCF_040821195.1	contig_79	deepBGC		0.50799		3464	3878	414	1	Unknown	singleton	-1
GCF_040821195.1__contig_79	GCF_040821195.1	contig_79	deepBGC		0.66486		5533	6526	993	1	Unknown	GCF_0001	0
GCF_040821195.1__contig_89	GCF_040821195.1	contig_89	deepBGC	Polyketide	0.50748		4899	6231	1332	1	Unknown	GCF_0012	11
GCA_024406335.1__contig_15	GCA_024406335.1	contig_15	deepBGC		0.80315		242	6224	5982	4	Unknown	singleton	-1
GCA_040862525.1__contig_19	GCA_040862525.1	contig_19	antiSMASH	Terpene-precursor		No	1	8398	8398	12	Terpene	GCF_0001	0
GCF_040820915.1__contig_58	GCF_040820915.1	contig_58	antiSMASH	Terpene-precursor		No	1	10525	10525	14	Terpene	GCF_0001	0
GCF_003382505.1__contig_18	GCF_003382505.1	contig_18	antiSMASH	Terpene-precursor		No	1	63665	63665	64	Terpene	GCF_0001	0
GCF_014498905.1__contig_14	GCF_014498905.1	contig_14	antiSMASH	Terpene-precursor		No	1	8192	8192	12	Terpene	GCF_0001	0
GCF_011140955.1__contig_18	GCF_011140955.1	contig_18	deepBGC		0.62824		7573	8359	786	1	Unknown	GCF_0001	0
GCF_011140955.1__contig_21	GCF_011140955.1	contig_21	deepBGC		0.8052		2	17591	17589	16	NRPS_like|RiPP	GCF_0068	67
GCF_011140955.1__contig_23	GCF_011140955.1	contig_23	deepBGC		0.5034		8865	10131	1266	2	Unknown	GCF_0037	36
GCF_011140955.1__contig_40	GCF_011140955.1	contig_40	deepBGC	NRP	0.57833		2	2279	2277	2	Unknown	singleton	-1
GCF_011140955.1__contig_5	GCF_011140955.1	contig_5	deepBGC		0.58826		0	1164	1164	1	Terpene	GCF_0070	69
GCA_040862265.1__contig_8	GCA_040862265.1	contig_8	antiSMASH	Terpene-precursor		No	1	103755	103755	110	Terpene	GCF_0001	0
GCF_015904485.1__contig_18	GCF_015904485.1	contig_18	deepBGC		0.78028		81946	93527	11581	11	Terpene	GCF_0019	18
GCA_024409335.1__contig_35	GCA_024409335.1	contig_35	antiSMASH	Terpene-precursor		No	1	8068	8068	11	Terpene	GCF_0001	0
GCF_003639365.1__contig_32	GCF_003639365.1	contig_32	deepBGC		0.74733		37636	46216	8580	7	Terpene	GCF_0046	45
GCF_003639365.1__contig_5	GCF_003639365.1	contig_5	deepBGC		0.57237		15733	21190	5457	8	Unknown	GCF_0071	70
GCF_015905105.1__contig_13	GCF_015905105.1	contig_13	deepBGC		0.5297		9942	10728	786	1	Unknown	GCF_0001	0
GCF_015905105.1__contig_25	GCF_015905105.1	contig_25	deepBGC	RiPP	0.70051		1	1215	1214	2	Unknown	singleton	-1
GCF_015905105.1__contig_25	GCF_015905105.1	contig_25	deepBGC	RiPP	0.70259		7862	9185	1323	1	RiPP	singleton	-1
GCF_015905105.1__contig_25	GCF_015905105.1	contig_25	deepBGC	RiPP	0.75667		11133	11454	321	1	RiPP	GCF_0032	31
GCF_011140335.1__contig_20	GCF_011140335.1	contig_20	deepBGC		0.5425		22847	23345	498	1	Unknown	GCF_0001	0
GCF_011140335.1__contig_3	GCF_011140335.1	contig_3	deepBGC	Saccharide	0.71419		37657	49253	11596	10	Terpene	GCF_0008	7
GCF_011140335.1__contig_33	GCF_011140335.1	contig_33	deepBGC		0.57342		15756	25956	10200	9	RiPP	singleton	-1
GCF_011140335.1__contig_33	GCF_011140335.1	contig_33	deepBGC	NRP	0.5401		29151	30977	1826	2	NRPS_like	GCF_0001	0
GCF_011140335.1__contig_7	GCF_011140335.1	contig_7	deepBGC		0.51154		1158	4203	3045	4	Unknown	singleton	-1
GCF_034498235.1__contig_1	GCF_034498235.1	contig_1	deepBGC	Other	0.57725		1043829	1044999	1170	1	Terpene	singleton	-1
GCF_034498235.1__contig_1	GCF_034498235.1	contig_1	deepBGC		0.50001		1170966	1171563	597	1	Unknown	singleton	-1
GCF_034498235.1__contig_1	GCF_034498235.1	contig_1	deepBGC		0.54767		1172619	1173114	495	1	Unknown	GCF_0001	0
GCA_040861505.1__contig_16	GCA_040861505.1	contig_16	antiSMASH	Terpene-precursor		No	1	12919	12919	18	Terpene	GCF_0001	0
GCA_024406665.1__contig_17	GCA_024406665.1	contig_17	deepBGC		0.57584		10181	10967	786	1	Unknown	GCF_0001	0
GCF_003639525.1__contig_7	GCF_003639525.1	contig_7	deepBGC		0.74653		38352	46912	8560	7	Terpene	GCF_0004	3
GCA_024412915.1__contig_15	GCA_024412915.1	contig_15	deepBGC		0.61243		11397	11931	534	1	Unknown	singleton	-1
GCA_024412915.1__contig_15	GCA_024412915.1	contig_15	deepBGC		0.61473		16789	26709	9920	9	RiPP	singleton	-1
GCA_024412915.1__contig_15	GCA_024412915.1	contig_15	deepBGC	NRP	0.51707		29912	30959	1047	1	NRPS_like	GCF_0001	0
GCA_024412915.1__contig_16	GCA_024412915.1	contig_16	deepBGC		0.72184		37698	42790	5092	4	Terpene	singleton	-1
GCA_024412915.1__contig_16	GCA_024412915.1	contig_16	deepBGC	Saccharide	0.50812		43244	44414	1170	1	Unknown	GCF_0001	0
GCF_035621295.1__contig_1	GCF_035621295.1	contig_1	deepBGC		0.79457		417986	423720	5734	9	Unknown	singleton	-1
GCF_035621295.1__contig_1	GCF_035621295.1	contig_1	deepBGC	Other	0.7624		1512020	1517099	5079	4	Terpene	GCF_0001	0
GCF_037862095.1__contig_4	GCF_037862095.1	contig_4	antiSMASH	Terpene-precursor		No	1	157883	157883	141	Terpene	GCF_0001	0
GCF_014497745.1__contig_11	GCF_014497745.1	contig_11	deepBGC		0.6877		0	10998	10998	14	RiPP	singleton	-1
GCF_014497745.1__contig_11	GCF_014497745.1	contig_11	deepBGC	Polyketide	0.61181		13463	15286	1823	2	Unknown	GCF_0001	0
GCF_014497745.1__contig_29	GCF_014497745.1	contig_29	deepBGC		0.54231		0	285	285	1	Unknown	singleton	-1
GCF_014497745.1__contig_6	GCF_014497745.1	contig_6	deepBGC		0.65958		33389	35497	2108	5	Unknown	singleton	-1
GCF_014497745.1__contig_7	GCF_014497745.1	contig_7	deepBGC	Saccharide	0.62797		37951	46501	8550	7	Terpene	singleton	-1
GCF_014497735.1__contig_22	GCF_014497735.1	contig_22	deepBGC	Other	0.72677		37949	43046	5097	4	Terpene	GCF_0001	0
GCF_014497735.1__contig_6	GCF_014497735.1	contig_6	deepBGC		0.52131		33014	33314	300	1	Unknown	GCF_0001	0
GCA_040861445.1__contig_10	GCA_040861445.1	contig_10	deepBGC		0.51062		7055	7853	798	1	Unknown	GCF_0001	0
GCA_040861445.1__contig_18	GCA_040861445.1	contig_18	deepBGC		0.51627		20107	20714	607	2	Unknown	singleton	-1
GCA_040861445.1__contig_24	GCA_040861445.1	contig_24	deepBGC		0.54846		343	3400	3057	2	Unknown	GCF_0014	13
GCA_024407355.1__contig_43	GCA_024407355.1	contig_43	antiSMASH	Terpene-precursor		No	1	59676	59676	71	Terpene	GCF_0001	0
GCF_014497385.1__contig_4	GCF_014497385.1	contig_4	deepBGC		0.70195		38170	49784	11614	9	Terpene	GCF_0011	10
GCA_040861665.1__contig_8	GCA_040861665.1	contig_8	antiSMASH	Terpene-precursor		No	1	57719	57719	59	Terpene	GCF_0001	0
GCF_003640045.1__contig_19	GCF_003640045.1	contig_19	antiSMASH	Terpene-precursor		No	1	8661	8661	13	Terpene	GCF_0001	0
GCF_014496985.1__contig_11	GCF_014496985.1	contig_11	deepBGC	NRP	0.52826		2173	4405	2232	2	NRPS_like	singleton	-1
GCF_014496985.1__contig_11	GCF_014496985.1	contig_11	deepBGC	RiPP	0.50287		16063	16693	630	1	RiPP	GCF_0001	0
GCF_014496985.1__contig_20	GCF_014496985.1	contig_20	deepBGC		0.53083		2150	3254	1104	1	NRPS_like	GCF_0001	0
GCF_014496985.1__contig_5	GCF_014496985.1	contig_5	deepBGC	Saccharide	0.81473		37899	46466	8567	7	Terpene	GCF_0043	42
GCA_040857585.1__contig_2	GCA_040857585.1	contig_2	antiSMASH	Terpene-precursor		No	1	56889	56889	58	Terpene	GCF_0023	22
GCF_014497635.1__contig_11	GCF_014497635.1	contig_11	antiSMASH	Terpene-precursor		No	1	8278	8278	12	Terpene	GCF_0001	0
GCA_024413815.1__contig_19	GCA_024413815.1	contig_19	deepBGC	Saccharide	0.68631		83144	91709	8565	7	Terpene	GCF_0004	3
GCA_024413815.1__contig_27	GCA_024413815.1	contig_27	deepBGC		0.55079		295	3103	2808	2	Unknown	GCF_0048	47
GCA_024413815.1__contig_6	GCA_024413815.1	contig_6	deepBGC		0.51533		3511	3811	300	1	Unknown	GCF_0001	0
GCF_011175295.1__contig_4	GCF_011175295.1	contig_4	deepBGC		0.81267		37700	46269	8569	7	Terpene	GCF_0058	57
GCF_011175295.1__contig_8	GCF_011175295.1	contig_8	deepBGC		0.61279		15990	26105	10115	9	RiPP	singleton	-1
GCF_011175295.1__contig_8	GCF_011175295.1	contig_8	deepBGC	NRP	0.57328		29324	31180	1856	2	NRPS_like	GCF_0001	0
GCF_014497165.1__contig_20	GCF_014497165.1	contig_20	deepBGC		0.51419		1956	3060	1104	1	NRPS_like	GCF_0001	0
GCF_014497165.1__contig_28	GCF_014497165.1	contig_28	deepBGC		0.54818		100275	100716	441	1	Unknown	GCF_0001	0
GCF_014497165.1__contig_5	GCF_014497165.1	contig_5	deepBGC		0.53641		217	2065	1848	1	Unknown	singleton	-1
GCF_014497165.1__contig_5	GCF_014497165.1	contig_5	deepBGC		0.62227		3696	8796	5100	4	Terpene	GCF_0001	0
GCF_014497165.1__contig_7	GCF_014497165.1	contig_7	deepBGC		0.51323		33858	34158	300	1	Unknown	GCF_0001	0
GCA_024407115.1__contig_24	GCA_024407115.1	contig_24	antiSMASH	Terpene-precursor		No	1	7960	7960	12	Terpene	GCF_0001	0
GCF_014497495.1__contig_3	GCF_014497495.1	contig_3	antiSMASH	Terpene-precursor		No	1	15214	15214	18	Terpene	GCF_0001	0
GCF_014498755.1__contig_2	GCF_014498755.1	contig_2	deepBGC		0.51287		1135	5898	4763	4	Unknown	singleton	-1
GCF_014498755.1__contig_2	GCF_014498755.1	contig_2	deepBGC	Other	0.61425		7530	12619	5089	4	Terpene	GCF_0001	0
GCF_015905165.1__contig_17	GCF_015905165.1	contig_17	antiSMASH	Terpene-precursor		No	1	43329	43329	47	Terpene	GCF_0001	0
GCF_014497825.1__contig_23	GCF_014497825.1	contig_23	antiSMASH	Terpene-precursor		No	1	59311	59311	59	Terpene	GCF_0001	0
GCF_040821705.1__contig_33	GCF_040821705.1	contig_33	deepBGC		0.5178		10701	11487	786	1	Unknown	GCF_0001	0
GCF_040821705.1__contig_73	GCF_040821705.1	contig_73	deepBGC		0.66163		0	186	186	1	Unknown	GCF_0032	31
GCF_030062625.1__contig_1	GCF_030062625.1	contig_1	deepBGC		0.53974		709611	710397	786	1	Unknown	singleton	-1
GCF_030062625.1__contig_1	GCF_030062625.1	contig_1	deepBGC	Other	0.57844		713518	714688	1170	1	Terpene	singleton	-1
GCA_040861665.1__contig_10	GCA_040861665.1	contig_10	deepBGC		0.7481		37634	46203	8569	7	Terpene	GCF_0004	3
GCA_040861665.1__contig_12	GCA_040861665.1	contig_12	deepBGC		0.50208		33421	33721	300	1	Unknown	GCF_0001	0
GCF_014497515.1__contig_25	GCF_014497515.1	contig_25	antiSMASH	Terpene-precursor		No	1	8211	8211	12	Terpene	GCF_0001	0
GCA_024409295.1__contig_7	GCA_024409295.1	contig_7	deepBGC	RiPP	0.54462		25736	26366	630	1	RiPP	singleton	-1
GCA_024409295.1__contig_7	GCA_024409295.1	contig_7	deepBGC	Saccharide	0.65865		80298	87006	6708	6	Terpene	GCF_0018	17
GCA_024406555.1__contig_8	GCA_024406555.1	contig_8	deepBGC		0.55508		439	1710	1271	2	Unknown	singleton	-1
GCA_024412405.1__contig_3	GCA_024412405.1	contig_3	deepBGC	Saccharide	0.68441		33490	42058	8568	7	Terpene	GCF_0004	3
GCA_024406345.1__contig_18	GCA_024406345.1	contig_18	deepBGC		0.72671		37756	49370	11614	11	Terpene	GCF_0011	10
GCF_002983705.1__contig_1	GCF_002983705.1	contig_1	antiSMASH	Terpene-precursor		Yes	6658	27569	20912	18	Terpene	GCF_0001	0
GCF_001998045.1__contig_22	GCF_001998045.1	contig_22	antiSMASH	Terpene-precursor		No	1	7997	7997	11	Terpene	GCF_0001	0
GCA_024412375.1__contig_3	GCA_024412375.1	contig_3	deepBGC		0.72323		156699	165752	9053	9	Terpene	GCF_0016	15
GCF_035621155.1__contig_1	GCF_035621155.1	contig_1	antiSMASH	Terpene-precursor		Yes	550323	571234	20912	18	Terpene	singleton	-1
GCF_040820835.1__contig_26	GCF_040820835.1	contig_26	deepBGC		0.7655		0	17745	17745	16	NRPS_like|RiPP	GCF_0068	67
GCF_040820835.1__contig_4	GCF_040820835.1	contig_4	deepBGC		0.53021		2	1593	1591	2	Unknown	singleton	-1
GCF_040820835.1__contig_66	GCF_040820835.1	contig_66	deepBGC	Saccharide	0.75161		32924	41494	8570	7	Terpene	GCF_0004	3
GCF_040820835.1__contig_79	GCF_040820835.1	contig_79	deepBGC		0.56286		16	1330	1314	3	Unknown	singleton	-1
GCF_015904475.1__contig_52	GCF_015904475.1	contig_52	antiSMASH	Terpene-precursor		No	1	25289	25289	18	Terpene	GCF_0001	0
GCF_011140535.1__contig_16	GCF_011140535.1	contig_16	deepBGC		0.59601		7563	8349	786	1	Unknown	GCF_0001	0
GCF_011140535.1__contig_5	GCF_011140535.1	contig_5	deepBGC		0.53169		14233	14863	630	1	RiPP	GCF_0001	0
GCA_024409335.1__contig_1	GCA_024409335.1	contig_1	deepBGC	Saccharide	0.67587		43734	50441	6707	6	Terpene	GCF_0001	0
GCA_024409335.1__contig_36	GCA_024409335.1	contig_36	deepBGC		0.71077		1674	17358	15684	18	RiPP	singleton	-1
GCA_024409335.1__contig_43	GCA_024409335.1	contig_43	deepBGC	Polyketide	0.65652		289	2517	2228	2	Unknown	GCF_0072	71
GCA_024412795.1__contig_3	GCA_024412795.1	contig_3	deepBGC		0.61865		4380	5166	786	1	Unknown	GCF_0001	0
GCA_024412795.1__contig_5	GCA_024412795.1	contig_5	deepBGC		0.64707		16798	23875	7077	7	RiPP	singleton	-1
GCA_024412795.1__contig_5	GCA_024412795.1	contig_5	deepBGC		0.5329		31746	32574	828	1	NRPS_like	GCF_0001	0
GCF_011140735.1__contig_28	GCF_011140735.1	contig_28	deepBGC		0.51392		5170	5836	666	1	Unknown	GCF_0073	72
GCF_011140735.1__contig_3	GCF_011140735.1	contig_3	deepBGC		0.6057		3962	4748	786	1	Unknown	GCF_0001	0
GCF_011140735.1__contig_45	GCF_011140735.1	contig_45	deepBGC		0.51786		24976	25606	630	1	RiPP	GCF_0001	0
GCF_003639965.1__contig_38	GCF_003639965.1	contig_38	deepBGC	Saccharide	0.79854		37608	46667	9059	9	Terpene	singleton	-1
GCA_040860985.1__contig_11	GCA_040860985.1	contig_11	deepBGC	Saccharide	0.65318		37755	46359	8604	7	Terpene	GCF_0004	3
GCA_024412575.1__contig_4	GCA_024412575.1	contig_4	deepBGC		0.69307		37666	46246	8580	7	Terpene	GCF_0004	3
GCF_015904865.1__contig_14	GCF_015904865.1	contig_14	deepBGC		0.50699		146	1994	1848	1	Unknown	singleton	-1
GCF_015904865.1__contig_14	GCF_015904865.1	contig_14	deepBGC	Other	0.62354		3627	8707	5080	4	Terpene	GCF_0001	0
GCF_014496765.1__contig_19	GCF_014496765.1	contig_19	antiSMASH	Terpene-precursor		No	1	103613	103613	91	Terpene	GCF_0001	0
GCF_015904335.1__contig_10	GCF_015904335.1	contig_10	deepBGC	Saccharide	0.69072		37830	46398	8568	7	Terpene	GCF_0027	26
GCA_024411855.1__contig_3	GCA_024411855.1	contig_3	antiSMASH	Terpene-precursor		No	1	59215	59215	60	Terpene	GCF_0001	0
GCF_037861915.1__contig_12	GCF_037861915.1	contig_12	antiSMASH	Terpene-precursor		No	1	60113	60113	65	Terpene	GCF_0001	0
GCF_006337345.1__contig_1	GCF_006337345.1	contig_1	deepBGC		0.5542		1214817	1215615	798	1	Unknown	GCF_0001	0
GCF_014498205.1__contig_13	GCF_014498205.1	contig_13	antiSMASH	Azole-containing-RiPP		Yes	45782	67937	22156	15	Unknown	GCF_0032	31
GCF_014498205.1__contig_17	GCF_014498205.1	contig_17	antiSMASH	Terpene-precursor		No	1	73296	73296	79	Terpene	GCF_0015	14
GCA_040861165.1__contig_6	GCA_040861165.1	contig_6	antiSMASH	Terpene-precursor		No	1	58214	58214	60	Terpene	GCF_0001	0
GCF_003639735.1__contig_23	GCF_003639735.1	contig_23	antiSMASH	Terpene-precursor		No	1	57667	57667	54	Terpene	GCF_0001	0
GCF_011140545.1__contig_17	GCF_011140545.1	contig_17	deepBGC		0.51869		4721	5021	300	1	Unknown	GCF_0001	0
GCF_011140545.1__contig_54	GCF_011140545.1	contig_54	deepBGC		0.62926		4265	5063	798	1	Unknown	GCF_0001	0
GCF_037861975.1__contig_22	GCF_037861975.1	contig_22	deepBGC	RiPP	0.73912		1115	4200	3085	3	RiPP	singleton	-1
GCF_037861975.1__contig_8	GCF_037861975.1	contig_8	deepBGC	Saccharide	0.67227		37625	46652	9027	9	Terpene	singleton	-1
GCA_040861385.1__contig_8	GCA_040861385.1	contig_8	antiSMASH	Terpene-precursor		No	1	76261	76261	84	Terpene	GCF_0001	0
GCF_014496895.1__contig_2	GCF_014496895.1	contig_2	deepBGC	Saccharide	0.69072		37830	46398	8568	7	Terpene	GCF_0027	26
GCF_003640095.1__contig_22	GCF_003640095.1	contig_22	deepBGC	Other	0.73645		38025	43113	5088	4	Terpene	GCF_0001	0
GCF_014498855.1__contig_10	GCF_014498855.1	contig_10	antiSMASH	Terpene-precursor		No	1	8234	8234	12	Terpene	GCF_0001	0
GCA_024406535.1__contig_21	GCA_024406535.1	contig_21	deepBGC		0.52015		94169	94469	300	1	Unknown	singleton	-1
GCA_024406535.1__contig_22	GCA_024406535.1	contig_22	deepBGC	Other	0.75041		37858	42949	5091	4	Terpene	GCF_0001	0
GCF_011175375.1__contig_2	GCF_011175375.1	contig_2	deepBGC		0.75477		37439	46005	8566	7	Terpene	GCF_0001	0
GCF_040821835.1__contig_19	GCF_040821835.1	contig_19	deepBGC		0.51448		23175	24168	993	1	Unknown	GCF_0001	0
GCF_040821835.1__contig_36	GCF_040821835.1	contig_36	deepBGC		0.5428		191	1778	1587	1	Unknown	GCF_0014	13
GCF_040821835.1__contig_4	GCF_040821835.1	contig_4	deepBGC		0.51811		12611	13822	1211	3	PKS	GCF_0022	21
GCF_040821835.1__contig_41	GCF_040821835.1	contig_41	deepBGC		0.65407		37948	47010	9062	9	Terpene	GCF_0074	73
GCA_040862245.1__contig_7	GCA_040862245.1	contig_7	antiSMASH	Terpene-precursor		No	1	57814	57814	58	Terpene	GCF_0001	0
GCF_011175235.1__contig_12	GCF_011175235.1	contig_12	deepBGC		0.52079		160521	161732	1211	3	PKS	GCF_0022	21
GCF_011175235.1__contig_15	GCF_011175235.1	contig_15	deepBGC		0.6725		37926	41217	3291	2	Terpene	singleton	-1
GCA_024407615.1__contig_15	GCA_024407615.1	contig_15	antiSMASH	Terpene-precursor		No	1	7961	7961	11	Terpene	GCF_0001	0
GCA_024411895.1__contig_13	GCA_024411895.1	contig_13	antiSMASH	Terpene-precursor		No	1	59291	59291	60	Terpene	GCF_0001	0
GCF_014497335.1__contig_2	GCF_014497335.1	contig_2	deepBGC	Saccharide	0.66317		37780	46349	8569	7	Terpene	GCF_0004	3
GCF_014498275.1__contig_16	GCF_014498275.1	contig_16	deepBGC		0.54805		7755	8541	786	1	Unknown	GCF_0001	0
GCA_024413715.1__contig_111	GCA_024413715.1	contig_111	deepBGC		0.50048		760	2038	1278	1	Unknown	singleton	-1
GCA_024413715.1__contig_125	GCA_024413715.1	contig_125	deepBGC	Polyketide	0.51163		258	1434	1176	1	Unknown	GCF_0075	74
GCA_024413715.1__contig_130	GCA_024413715.1	contig_130	deepBGC		0.53797		107	1060	953	2	Unknown	singleton	-1
GCA_024413715.1__contig_14	GCA_024413715.1	contig_14	deepBGC		0.50746		12984	13230	246	1	Unknown	singleton	-1
GCA_024413715.1__contig_14	GCA_024413715.1	contig_14	deepBGC	Polyketide	0.6049		15006	17557	2551	4	PKS	GCF_0076	75
GCA_024413715.1__contig_37	GCA_024413715.1	contig_37	deepBGC	NRP	0.78403		176	7623	7447	7	Unknown	singleton	-1
GCA_024413715.1__contig_52	GCA_024413715.1	contig_52	deepBGC		0.76267		610	6317	5707	5	Unknown	singleton	-1
GCA_024413715.1__contig_75	GCA_024413715.1	contig_75	deepBGC	Polyketide	0.75025		264	8437	8173	7	Unknown	singleton	-1
GCA_024413715.1__contig_75	GCA_024413715.1	contig_75	deepBGC		0.77473		9485	12600	3115	3	RiPP	GCF_0001	0
GCA_024413715.1__contig_77	GCA_024413715.1	contig_77	deepBGC	Saccharide	0.74584		33369	41936	8567	7	Terpene	GCF_0004	3
GCA_024413715.1__contig_88	GCA_024413715.1	contig_88	deepBGC		0.51936		1318	1513	195	1	Unknown	singleton	-1
GCF_014496145.1__contig_14	GCF_014496145.1	contig_14	antiSMASH	Terpene-precursor		No	1	8211	8211	12	Terpene	GCF_0001	0
GCF_008032975.1__contig_1	GCF_008032975.1	contig_1	antiSMASH	Terpene-precursor		Yes	1534891	1555802	20912	19	Terpene	GCF_0001	0
GCF_015904205.1__contig_10	GCF_015904205.1	contig_10	deepBGC		0.53339		32665	32965	300	1	Unknown	GCF_0001	0
GCF_015904205.1__contig_6	GCF_015904205.1	contig_6	deepBGC	Saccharide	0.71608		79717	88763	9046	9	Terpene	GCF_0066	65
GCF_001998045.1__contig_10	GCF_001998045.1	contig_10	deepBGC		0.64083		11138	11672	534	1	Unknown	singleton	-1
GCF_001998045.1__contig_10	GCF_001998045.1	contig_10	deepBGC		0.67121		16534	26656	10122	9	RiPP	singleton	-1
GCF_001998045.1__contig_10	GCF_001998045.1	contig_10	deepBGC	NRP	0.60947		29858	31636	1778	2	NRPS_like	GCF_0001	0
GCF_001998045.1__contig_27	GCF_001998045.1	contig_27	deepBGC		0.75851		38046	46631	8585	7	Terpene	GCF_0001	0
GCF_001998045.1__contig_6	GCF_001998045.1	contig_6	deepBGC		0.78411		16770	22251	5481	9	Unknown	GCF_0071	70
GCA_024406555.1__contig_18	GCA_024406555.1	contig_18	antiSMASH	Terpene-precursor		No	1	73249	73249	74	Terpene	GCF_0015	14
GCF_015904575.1__contig_20	GCF_015904575.1	contig_20	antiSMASH	Terpene-precursor		No	1	25830	25830	32	Terpene	GCF_0051	50
GCF_014497305.1__contig_14	GCF_014497305.1	contig_14	deepBGC		0.56064		9722	10508	786	1	Unknown	GCF_0001	0
GCF_003639285.1__contig_32	GCF_003639285.1	contig_32	deepBGC	Other	0.65552		37668	42759	5091	4	Terpene	GCF_0001	0
GCA_040861045.1__contig_10	GCA_040861045.1	contig_10	deepBGC		0.53143		11214	11748	534	1	Unknown	singleton	-1
GCA_040861045.1__contig_10	GCA_040861045.1	contig_10	deepBGC	Polyketide	0.60262		16617	22886	6269	6	RiPP	GCF_0001	0
GCA_040861045.1__contig_21	GCA_040861045.1	contig_21	deepBGC		0.52137		241	1699	1458	1	Unknown	GCF_0063	62
GCA_040861125.1__contig_11	GCA_040861125.1	contig_11	deepBGC		0.53943		16828	17458	630	1	RiPP	singleton	-1
GCA_040861125.1__contig_11	GCA_040861125.1	contig_11	deepBGC	Polyketide	0.54339		22347	23100	753	1	Unknown	GCF_0001	0
GCA_040861125.1__contig_12	GCA_040861125.1	contig_12	deepBGC		0.50379		33069	33369	300	1	Unknown	GCF_0001	0
GCA_040861125.1__contig_8	GCA_040861125.1	contig_8	deepBGC		0.50085		9567	10353	786	1	Unknown	GCF_0001	0
GCF_011141115.1__contig_17	GCF_011141115.1	contig_17	antiSMASH	Terpene-precursor		No	1	11247	11247	13	Terpene	GCF_0001	0
GCF_015904375.1__contig_8	GCF_015904375.1	contig_8	antiSMASH	Terpene-precursor		No	1	70273	70273	72	Terpene	GCF_0001	0
GCF_037862155.1__contig_11	GCF_037862155.1	contig_11	antiSMASH	Terpene-precursor		No	1	26580	26580	29	Terpene	GCF_0001	0
GCF_014498785.1__contig_4	GCF_014498785.1	contig_4	antiSMASH	Terpene-precursor		No	1	8227	8227	12	Terpene	GCF_0001	0
GCA_024407375.1__contig_28	GCA_024407375.1	contig_28	antiSMASH	Terpene-precursor		No	1	62285	62285	62	Terpene	GCF_0001	0
GCF_011174935.1__contig_20	GCF_011174935.1	contig_20	deepBGC	Polyketide	0.53764		64	673	609	1	PKS	singleton	-1
GCF_011174935.1__contig_53	GCF_011174935.1	contig_53	deepBGC		0.67232		0	3888	3888	5	Unknown	singleton	-1
GCF_011174935.1__contig_9	GCF_011174935.1	contig_9	deepBGC		0.50357		855	2703	1848	1	Unknown	singleton	-1
GCF_011174935.1__contig_9	GCF_011174935.1	contig_9	deepBGC	Other	0.6132		4333	9451	5118	4	Terpene	GCF_0001	0
GCF_006338045.1__contig_1	GCF_006338045.1	contig_1	deepBGC		0.51837		1316985	1317519	534	1	Unknown	singleton	-1
GCF_006338045.1__contig_1	GCF_006338045.1	contig_1	deepBGC		0.60906		1322377	1329766	7389	7	RiPP	singleton	-1
GCF_006338045.1__contig_1	GCF_006338045.1	contig_1	deepBGC		0.51941		1398832	1400061	1229	2	Unknown	singleton	-1
GCF_006338045.1__contig_1	GCF_006338045.1	contig_1	deepBGC		0.57733		1400637	1401132	495	1	Unknown	singleton	-1
GCF_003639495.1__contig_20	GCF_003639495.1	contig_20	antiSMASH	Terpene-precursor		No	1	19488	19488	17	Terpene	GCF_0001	0
GCF_001997995.1__contig_30	GCF_001997995.1	contig_30	deepBGC	Other	0.61874		4219	9304	5085	4	Terpene	GCF_0001	0
GCF_001997995.1__contig_6	GCF_001997995.1	contig_6	deepBGC	NRP	0.55346		0	2964	2964	3	NRPS_like	singleton	-1
